customer_id,Recency,Frequency,Monetary,Recency_Score,Frequency_Score,Monetary_Score,RFM_Score,CLV,Customer_segment,Next_Best_Action,plan_type
CUST1256,197 days,39,11.41,2,1,1,1.5,114.1,Inactive,Reactivation campaign (1-month free)+Churn postmortem,Standard
CUST1257,333 days,444,132.78,1,4,4,2.5,1327.8,At Risk,Win-back campaign + survey for feedback,Standard
CUST1258,78 days,777,225.21,5,5,5,5.0,2252.1,VIP,Offer exclusive content + loyalty rewards,Standard
CUST1259,108 days,53,15.48,2,1,1,1.5,154.8,Inactive,Reactivation campaign (1-month free)+Churn postmortem,Premium
CUST1260,88 days,874,311.15,4,5,5,4.5,3111.5,Loyal,Upsell to premium plan + referral program,Premium
CUST1261,96 days,75,22.61,4,1,2,2.7,226.1,At Risk,Win-back campaign + survey for feedback,Basic
CUST1262,100 days,344,127.82,3,3,4,3.2,1278.2,Average,Re-engagement emails + limited-time discounts,Premium
CUST1263,327 days,360,153.26,1,3,4,2.2,1532.6,At Risk,Win-back campaign + survey for feedback,Premium
CUST1264,207 days,44,10.77,2,1,1,1.5,107.7,Inactive,Reactivation campaign (1-month free)+Churn postmortem,Standard
CUST1265,206 days,510,96.51,2,4,3,2.8,965.1,At Risk,Win-back campaign + survey for feedback,Basic
CUST1266,187 days,640,233.4,2,4,5,3.2,2334.0,Average,Re-engagement emails + limited-time discounts,Premium
CUST1267,99 days,708,174.66,3,5,4,3.8,1746.6,Average,Re-engagement emails + limited-time discounts,Premium
CUST1268,101 days,22,6.82,3,1,1,2.0,68.2,At Risk,Win-back campaign + survey for feedback,Basic
CUST1269,87 days,434,108.29,5,3,3,4.0,1082.9,Loyal,Upsell to premium plan + referral program,Premium
CUST1270,76 days,360,109.42,5,3,3,4.0,1094.2,Loyal,Upsell to premium plan + referral program,Basic
CUST1271,85 days,552,168.58,5,4,4,4.5,1685.8,Loyal,Upsell to premium plan + referral program,Basic
CUST1272,245 days,330,214.58,1,3,5,2.4,2145.8,At Risk,Win-back campaign + survey for feedback,Standard
CUST1273,237 days,46,10.38,1,1,1,1.0,103.8,Inactive,Reactivation campaign (1-month free)+Churn postmortem,Standard
CUST1274,99 days,750,157.41,3,5,4,3.8,1574.1,Average,Re-engagement emails + limited-time discounts,Standard
CUST1275,92 days,507,91.74,4,4,3,3.8,917.4,Average,Re-engagement emails + limited-time discounts,Basic
CUST1276,306 days,583,163.38,1,4,4,2.5,1633.8,At Risk,Win-back campaign + survey for feedback,Premium
CUST1277,87 days,81,19.43,5,1,1,3.0,194.3,Average,Re-engagement emails + limited-time discounts,Basic
CUST1278,254 days,252,91.33,1,3,3,2.0,913.3,At Risk,Win-back campaign + survey for feedback,Basic
CUST1279,410 days,54,14.83,1,1,1,1.0,148.3,Inactive,Reactivation campaign (1-month free)+Churn postmortem,Basic
CUST1280,89 days,690,236.63,4,5,5,4.5,2366.3,Loyal,Upsell to premium plan + referral program,Standard
CUST1281,91 days,544,125.53,4,4,4,4.0,1255.3,Loyal,Upsell to premium plan + referral program,Premium
CUST1282,243 days,330,106.73,1,3,3,2.0,1067.3,At Risk,Win-back campaign + survey for feedback,Standard
CUST1283,425 days,638,186.13,1,4,5,2.7,1861.3,At Risk,Win-back campaign + survey for feedback,Premium
CUST1284,79 days,72,21.01,5,1,1,3.0,210.1,Average,Re-engagement emails + limited-time discounts,Basic
CUST1285,377 days,408,122.06,1,3,4,2.2,1220.6,At Risk,Win-back campaign + survey for feedback,Standard
CUST1286,98 days,800,184.24,3,5,5,4.0,1842.4,Loyal,Upsell to premium plan + referral program,Standard
CUST1287,86 days,98,21.53,5,2,2,3.5,215.3,Average,Re-engagement emails + limited-time discounts,Standard
CUST1288,171 days,152,26.63,2,2,2,2.0,266.3,At Risk,Win-back campaign + survey for feedback,Basic
CUST1289,427 days,205,53.58,1,2,2,1.5,535.8,Inactive,Reactivation campaign (1-month free)+Churn postmortem,Standard
CUST1290,100 days,49,10.99,3,1,1,2.0,109.9,At Risk,Win-back campaign + survey for feedback,Standard
CUST1291,274 days,210,74.52,1,2,3,1.7,745.2,Inactive,Reactivation campaign (1-month free)+Churn postmortem,Standard
CUST1292,105 days,288,83.38,3,3,3,3.0,833.8,Average,Re-engagement emails + limited-time discounts,Standard
CUST1293,88 days,540,102.72,4,4,3,3.8,1027.2,Average,Re-engagement emails + limited-time discounts,Basic
CUST1294,86 days,31,9.93,5,1,1,3.0,99.3,Average,Re-engagement emails + limited-time discounts,Standard
CUST1295,334 days,360,88.45,1,3,3,2.0,884.5,At Risk,Win-back campaign + survey for feedback,Basic
CUST1296,103 days,1012,328.63,3,5,5,4.0,3286.3,Loyal,Upsell to premium plan + referral program,Premium
CUST1297,93 days,1058,229.71,4,5,5,4.5,2297.1,Loyal,Upsell to premium plan + referral program,Standard
CUST1298,102 days,374,122.48,3,3,4,3.2,1224.8,Average,Re-engagement emails + limited-time discounts,Basic
CUST1299,168 days,68,16.87,2,1,1,1.5,168.7,Inactive,Reactivation campaign (1-month free)+Churn postmortem,Premium
CUST1300,216 days,714,163.52,2,5,4,3.3,1635.2,Average,Re-engagement emails + limited-time discounts,Standard
CUST1301,104 days,25,6.98,3,1,1,2.0,69.8,At Risk,Win-back campaign + survey for feedback,Basic
CUST1302,84 days,51,10.34,5,1,1,3.0,103.4,Average,Re-engagement emails + limited-time discounts,Standard
CUST1303,249 days,60,14.64,1,1,1,1.0,146.4,Inactive,Reactivation campaign (1-month free)+Churn postmortem,Basic
CUST1304,103 days,748,182.92,3,5,5,4.0,1829.2,Loyal,Upsell to premium plan + referral program,Premium
CUST1305,324 days,570,151.79,1,4,4,2.5,1517.9,At Risk,Win-back campaign + survey for feedback,Premium
CUST1306,302 days,513,155.52,1,4,4,2.5,1555.2,At Risk,Win-back campaign + survey for feedback,Premium
CUST1307,100 days,510,101.2,3,4,3,3.3,1012.0,Average,Re-engagement emails + limited-time discounts,Standard
CUST1308,232 days,78,24.1,2,1,2,1.7,241.0,Inactive,Reactivation campaign (1-month free)+Churn postmortem,Standard
CUST1309,101 days,782,270.98,3,5,5,4.0,2709.8,Loyal,Upsell to premium plan + referral program,Standard
CUST1310,83 days,400,72.53,5,3,3,4.0,725.3,Loyal,Upsell to premium plan + referral program,Basic
CUST1311,81 days,583,234.34,5,4,5,4.7,2343.4,VIP,Offer exclusive content + loyalty rewards,Standard
CUST1312,91 days,220,45.91,4,2,2,3.0,459.1,Average,Re-engagement emails + limited-time discounts,Standard
CUST1313,99 days,612,118.03,3,4,3,3.3,1180.3,Average,Re-engagement emails + limited-time discounts,Basic
CUST1314,213 days,600,235.83,2,4,5,3.2,2358.3,Average,Re-engagement emails + limited-time discounts,Standard
CUST1315,82 days,295,73.1,5,3,3,4.0,731.0,Loyal,Upsell to premium plan + referral program,Premium
CUST1316,146 days,62,15.64,2,1,1,1.5,156.4,Inactive,Reactivation campaign (1-month free)+Churn postmortem,Premium
CUST1317,80 days,368,117.24,5,3,3,4.0,1172.4,Loyal,Upsell to premium plan + referral program,Basic
CUST1318,100 days,600,102.47,3,4,3,3.3,1024.7,Average,Re-engagement emails + limited-time discounts,Basic
CUST1319,185 days,120,20.26,2,2,1,1.8,202.6,Inactive,Reactivation campaign (1-month free)+Churn postmortem,Basic
CUST1320,97 days,880,358.49,4,5,5,4.5,3584.9,Loyal,Upsell to premium plan + referral program,Premium
CUST1321,93 days,102,22.53,4,2,2,3.0,225.3,Average,Re-engagement emails + limited-time discounts,Basic
CUST1322,247 days,230,49.98,1,2,2,1.5,499.8,Inactive,Reactivation campaign (1-month free)+Churn postmortem,Standard
CUST1323,77 days,836,150.26,5,5,4,4.8,1502.6,VIP,Offer exclusive content + loyalty rewards,Basic
CUST1324,85 days,430,102.39,5,3,3,4.0,1023.9,Loyal,Upsell to premium plan + referral program,Standard
CUST1325,98 days,720,171.29,3,5,4,3.8,1712.9,Average,Re-engagement emails + limited-time discounts,Standard
CUST1326,301 days,94,20.25,1,2,1,1.3,202.5,Inactive,Reactivation campaign (1-month free)+Churn postmortem,Standard
CUST1327,212 days,42,14.44,2,1,1,1.5,144.4,Inactive,Reactivation campaign (1-month free)+Churn postmortem,Basic
CUST1328,228 days,630,189.36,2,4,5,3.2,1893.6,Average,Re-engagement emails + limited-time discounts,Standard
CUST1329,241 days,160,32.85,1,2,2,1.5,328.5,Inactive,Reactivation campaign (1-month free)+Churn postmortem,Basic
CUST1330,90 days,966,250.93,4,5,5,4.5,2509.3,Loyal,Upsell to premium plan + referral program,Standard
CUST1331,88 days,225,72.25,4,2,3,3.2,722.5,Average,Re-engagement emails + limited-time discounts,Premium
CUST1332,220 days,40,6.9,2,1,1,1.5,69.0,Inactive,Reactivation campaign (1-month free)+Churn postmortem,Basic
CUST1333,86 days,61,14.46,5,1,1,3.0,144.6,Average,Re-engagement emails + limited-time discounts,Premium
CUST1334,94 days,510,164.31,4,4,4,4.0,1643.1,Loyal,Upsell to premium plan + referral program,Standard
CUST1335,78 days,234,62.92,5,2,2,3.5,629.2,Average,Re-engagement emails + limited-time discounts,Basic
CUST1336,82 days,600,211.96,5,4,5,4.7,2119.6,VIP,Offer exclusive content + loyalty rewards,Standard
CUST1337,309 days,128,25.9,1,2,2,1.5,259.0,Inactive,Reactivation campaign (1-month free)+Churn postmortem,Basic
CUST1338,101 days,1056,235.8,3,5,5,4.0,2358.0,Loyal,Upsell to premium plan + referral program,Standard
CUST1339,89 days,204,45.47,4,2,2,3.0,454.7,Average,Re-engagement emails + limited-time discounts,Standard
CUST1340,89 days,400,147.7,4,3,4,3.7,1477.0,Average,Re-engagement emails + limited-time discounts,Basic
CUST1341,374 days,378,99.52,1,3,3,2.0,995.2,At Risk,Win-back campaign + survey for feedback,Standard
CUST1342,88 days,900,292.99,4,5,5,4.5,2929.9,Loyal,Upsell to premium plan + referral program,Premium
CUST1343,87 days,1320,300.65,5,5,5,5.0,3006.5,VIP,Offer exclusive content + loyalty rewards,Premium
CUST1344,253 days,432,126.27,1,3,4,2.2,1262.7,At Risk,Win-back campaign + survey for feedback,Standard
CUST1345,230 days,590,149.09,2,4,4,3.0,1490.9,Average,Re-engagement emails + limited-time discounts,Premium
CUST1346,94 days,96,31.32,4,2,2,3.0,313.2,Average,Re-engagement emails + limited-time discounts,Standard
CUST1347,86 days,55,10.39,5,1,1,3.0,103.9,Average,Re-engagement emails + limited-time discounts,Standard
CUST1348,98 days,1344,337.1,3,5,5,4.0,3371.0,Loyal,Upsell to premium plan + referral program,Premium
CUST1349,97 days,420,155.79,4,3,4,3.7,1557.9,Average,Re-engagement emails + limited-time discounts,Standard
CUST1350,98 days,666,215.42,3,4,5,3.7,2154.2,Average,Re-engagement emails + limited-time discounts,Standard
CUST1351,99 days,506,113.53,3,4,3,3.3,1135.3,Average,Re-engagement emails + limited-time discounts,Standard
CUST1352,97 days,156,49.33,4,2,2,3.0,493.3,Average,Re-engagement emails + limited-time discounts,Premium
CUST1353,94 days,159,51.01,4,2,2,3.0,510.1,Average,Re-engagement emails + limited-time discounts,Premium
CUST1354,247 days,374,122.35,1,3,4,2.2,1223.5,At Risk,Win-back campaign + survey for feedback,Standard
CUST1355,332 days,110,20.9,1,2,1,1.3,209.0,Inactive,Reactivation campaign (1-month free)+Churn postmortem,Standard
CUST1356,220 days,53,10.47,2,1,1,1.5,104.7,Inactive,Reactivation campaign (1-month free)+Churn postmortem,Standard
CUST1357,103 days,561,109.75,3,4,3,3.3,1097.5,Average,Re-engagement emails + limited-time discounts,Standard
CUST1358,103 days,25,14.63,3,1,1,2.0,146.3,At Risk,Win-back campaign + survey for feedback,Basic
CUST1359,289 days,357,80.69,1,3,3,2.0,806.9,At Risk,Win-back campaign + survey for feedback,Standard
CUST1360,94 days,210,59.97,4,2,2,3.0,599.7,Average,Re-engagement emails + limited-time discounts,Standard
CUST1361,103 days,900,186.71,3,5,5,4.0,1867.1,Loyal,Upsell to premium plan + referral program,Standard
CUST1362,102 days,189,50.95,3,2,2,2.5,509.5,At Risk,Win-back campaign + survey for feedback,Basic
CUST1363,217 days,192,44.31,2,2,2,2.0,443.1,At Risk,Win-back campaign + survey for feedback,Basic
CUST1364,105 days,57,15.85,3,1,1,2.0,158.5,At Risk,Win-back campaign + survey for feedback,Premium
CUST1365,101 days,52,11.43,3,1,1,2.0,114.3,At Risk,Win-back campaign + survey for feedback,Standard
CUST1366,78 days,230,68.33,5,2,3,3.7,683.3,Average,Re-engagement emails + limited-time discounts,Basic
CUST1367,354 days,92,20.48,1,2,1,1.3,204.8,Inactive,Reactivation campaign (1-month free)+Churn postmortem,Standard
CUST1368,78 days,476,150.73,5,4,4,4.5,1507.3,Loyal,Upsell to premium plan + referral program,Standard
CUST1369,205 days,66,21.31,2,1,1,1.5,213.1,Inactive,Reactivation campaign (1-month free)+Churn postmortem,Basic
CUST1370,245 days,363,131.72,1,3,4,2.2,1317.2,At Risk,Win-back campaign + survey for feedback,Standard
CUST1371,203 days,832,160.67,2,5,4,3.3,1606.7,Average,Re-engagement emails + limited-time discounts,Standard
CUST1372,88 days,612,198.11,4,4,5,4.2,1981.1,Loyal,Upsell to premium plan + referral program,Standard
CUST1373,105 days,43,10.61,3,1,1,2.0,106.1,At Risk,Win-back campaign + survey for feedback,Standard
CUST1374,98 days,484,121.09,3,4,4,3.5,1210.9,Average,Re-engagement emails + limited-time discounts,Standard
CUST1375,153 days,59,14.47,2,1,1,1.5,144.7,Inactive,Reactivation campaign (1-month free)+Churn postmortem,Premium
CUST1376,272 days,46,10.58,1,1,1,1.0,105.8,Inactive,Reactivation campaign (1-month free)+Churn postmortem,Standard
CUST1377,103 days,575,171.06,3,4,4,3.5,1710.6,Average,Re-engagement emails + limited-time discounts,Basic
CUST1378,91 days,87,21.2,4,2,1,2.8,212.0,At Risk,Win-back campaign + survey for feedback,Basic
CUST1379,419 days,51,10.88,1,1,1,1.0,108.8,Inactive,Reactivation campaign (1-month free)+Churn postmortem,Standard
CUST1380,225 days,520,105.19,2,4,3,2.8,1051.9,At Risk,Win-back campaign + survey for feedback,Standard
CUST1381,429 days,175,33.54,1,2,2,1.5,335.4,Inactive,Reactivation campaign (1-month free)+Churn postmortem,Basic
CUST1382,89 days,598,139.53,4,4,4,4.0,1395.3,Loyal,Upsell to premium plan + referral program,Standard
CUST1383,83 days,33,7.46,5,1,1,3.0,74.6,Average,Re-engagement emails + limited-time discounts,Basic
CUST1384,220 days,147,36.05,2,2,2,2.0,360.5,At Risk,Win-back campaign + survey for feedback,Standard
CUST1385,251 days,287,75.99,1,3,3,2.0,759.9,At Risk,Win-back campaign + survey for feedback,Standard
CUST1386,96 days,76,21.51,4,1,1,2.5,215.1,At Risk,Win-back campaign + survey for feedback,Standard
CUST1387,101 days,352,94.01,3,3,3,3.0,940.1,Average,Re-engagement emails + limited-time discounts,Standard
CUST1388,83 days,31,6.89,5,1,1,3.0,68.9,Average,Re-engagement emails + limited-time discounts,Basic
CUST1389,96 days,86,22.21,4,2,2,3.0,222.1,Average,Re-engagement emails + limited-time discounts,Standard
CUST1390,100 days,333,59.52,3,3,2,2.8,595.2,At Risk,Win-back campaign + survey for feedback,Basic
CUST1391,188 days,59,16.77,2,1,1,1.5,167.7,Inactive,Reactivation campaign (1-month free)+Churn postmortem,Premium
CUST1392,98 days,325,91.45,3,3,3,3.0,914.5,Average,Re-engagement emails + limited-time discounts,Basic
CUST1393,371 days,301,118.85,1,3,3,2.0,1188.5,At Risk,Win-back campaign + survey for feedback,Premium
CUST1394,98 days,990,208.93,3,5,5,4.0,2089.3,Loyal,Upsell to premium plan + referral program,Standard
CUST1395,208 days,52,10.36,2,1,1,1.5,103.6,Inactive,Reactivation campaign (1-month free)+Churn postmortem,Standard
CUST1396,196 days,41,11.46,2,1,1,1.5,114.6,Inactive,Reactivation campaign (1-month free)+Churn postmortem,Standard
CUST1397,105 days,104,33.9,3,2,2,2.5,339.0,At Risk,Win-back campaign + survey for feedback,Premium
CUST1398,88 days,570,101.62,4,4,3,3.8,1016.2,Average,Re-engagement emails + limited-time discounts,Basic
CUST1399,86 days,544,111.05,5,4,3,4.3,1110.5,Loyal,Upsell to premium plan + referral program,Basic
CUST1400,93 days,41,9.9,4,1,1,2.5,99.0,At Risk,Win-back campaign + survey for feedback,Standard
CUST1401,252 days,624,110.74,1,4,3,2.3,1107.4,At Risk,Win-back campaign + survey for feedback,Basic
CUST1402,113 days,22,6.78,2,1,1,1.5,67.8,Inactive,Reactivation campaign (1-month free)+Churn postmortem,Basic
CUST1403,82 days,871,210.15,5,5,5,5.0,2101.5,VIP,Offer exclusive content + loyalty rewards,Premium
CUST1404,98 days,672,239.88,3,5,5,4.0,2398.8,Loyal,Upsell to premium plan + referral program,Premium
CUST1405,102 days,860,235.61,3,5,5,4.0,2356.1,Loyal,Upsell to premium plan + referral program,Standard
CUST1406,210 days,741,197.8,2,5,5,3.5,1978.0,Average,Re-engagement emails + limited-time discounts,Premium
CUST1407,87 days,912,197.39,5,5,5,5.0,1973.9,VIP,Offer exclusive content + loyalty rewards,Standard
CUST1408,93 days,232,55.7,4,2,2,3.0,557.0,Average,Re-engagement emails + limited-time discounts,Basic
CUST1409,253 days,644,153.82,1,4,4,2.5,1538.2,At Risk,Win-back campaign + survey for feedback,Standard
CUST1410,150 days,44,10.36,2,1,1,1.5,103.6,Inactive,Reactivation campaign (1-month free)+Churn postmortem,Standard
CUST1411,94 days,1218,320.47,4,5,5,4.5,3204.7,Loyal,Upsell to premium plan + referral program,Premium
CUST1412,207 days,252,58.75,2,3,2,2.3,587.5,At Risk,Win-back campaign + survey for feedback,Basic
CUST1413,82 days,627,217.93,5,4,5,4.7,2179.3,VIP,Offer exclusive content + loyalty rewards,Standard
CUST1414,93 days,340,73.68,4,3,3,3.5,736.8,Average,Re-engagement emails + limited-time discounts,Basic
CUST1415,432 days,152,27.75,1,2,2,1.5,277.5,Inactive,Reactivation campaign (1-month free)+Churn postmortem,Basic
CUST1416,249 days,245,51.03,1,2,2,1.5,510.3,Inactive,Reactivation campaign (1-month free)+Churn postmortem,Basic
CUST1417,102 days,799,284.66,3,5,5,4.0,2846.6,Loyal,Upsell to premium plan + referral program,Premium
CUST1418,81 days,112,29.67,5,2,2,3.5,296.7,Average,Re-engagement emails + limited-time discounts,Premium
CUST1419,102 days,50,12.01,3,1,1,2.0,120.1,At Risk,Win-back campaign + survey for feedback,Standard
CUST1420,84 days,180,70.17,5,2,3,3.7,701.7,Average,Re-engagement emails + limited-time discounts,Standard
CUST1421,96 days,144,41.36,4,2,2,3.0,413.6,Average,Re-engagement emails + limited-time discounts,Standard
CUST1422,88 days,800,131.03,4,5,4,4.3,1310.3,Loyal,Upsell to premium plan + referral program,Basic
CUST1423,100 days,185,32.33,3,2,2,2.5,323.3,At Risk,Win-back campaign + survey for feedback,Basic
CUST1424,196 days,779,193.71,2,5,5,3.5,1937.1,Average,Re-engagement emails + limited-time discounts,Standard
CUST1425,186 days,225,57.68,2,2,2,2.0,576.8,At Risk,Win-back campaign + survey for feedback,Standard
CUST1426,221 days,30,10.92,2,1,1,1.5,109.2,Inactive,Reactivation campaign (1-month free)+Churn postmortem,Standard
CUST1427,91 days,612,132.94,4,4,4,4.0,1329.4,Loyal,Upsell to premium plan + referral program,Basic
CUST1428,301 days,208,58.67,1,2,2,1.5,586.7,Inactive,Reactivation campaign (1-month free)+Churn postmortem,Basic
CUST1429,333 days,144,28.54,1,2,2,1.5,285.4,Inactive,Reactivation campaign (1-month free)+Churn postmortem,Basic
CUST1430,433 days,64,22.8,1,1,2,1.2,228.0,Inactive,Reactivation campaign (1-month free)+Churn postmortem,Standard
CUST1431,343 days,400,115.6,1,3,3,2.0,1156.0,At Risk,Win-back campaign + survey for feedback,Premium
CUST1432,256 days,35,10.58,1,1,1,1.0,105.8,Inactive,Reactivation campaign (1-month free)+Churn postmortem,Standard
CUST1433,97 days,1610,377.91,4,5,5,4.5,3779.1,Loyal,Upsell to premium plan + referral program,Premium
CUST1434,96 days,805,227.97,4,5,5,4.5,2279.7,Loyal,Upsell to premium plan + referral program,Standard
CUST1435,182 days,528,119.56,2,4,4,3.0,1195.6,Average,Re-engagement emails + limited-time discounts,Standard
CUST1436,193 days,26,7.48,2,1,1,1.5,74.8,Inactive,Reactivation campaign (1-month free)+Churn postmortem,Basic
CUST1437,206 days,600,198.94,2,4,5,3.2,1989.4,Average,Re-engagement emails + limited-time discounts,Premium
